;Rank;CCA3;Country;Capital;Continent;Area (km²);Density (per km²);Growth Rate;World Population Percentage;Growth from 1970 to 2020;Population;Year
248;32;SDN;Sudan;Khartoum;Africa;1886068;24.8529;1.0267;0.59;2.9309753400336094;11305206;1970
249;32;SDN;Sudan;Khartoum;Africa;1886068;24.8529;1.0267;0.59;2.9309753400336094;16673586;1980
250;32;SDN;Sudan;Khartoum;Africa;1886068;24.8529;1.0267;0.59;2.9309753400336094;21090886;1990
251;32;SDN;Sudan;Khartoum;Africa;1886068;24.8529;1.0267;0.59;2.9309753400336094;26298773;2000
252;32;SDN;Sudan;Khartoum;Africa;1886068;24.8529;1.0267;0.59;2.9309753400336094;33739933;2010
253;32;SDN;Sudan;Khartoum;Africa;1886068;24.8529;1.0267;0.59;2.9309753400336094;38171178;2015
254;32;SDN;Sudan;Khartoum;Africa;1886068;24.8529;1.0267;0.59;2.9309753400336094;44440486;2020
255;32;SDN;Sudan;Khartoum;Africa;1886068;24.8529;1.0267;0.59;2.9309753400336094;46874204;2022
256;33;ARG;Argentina;Buenos Aires;South America;2780400;16.3683;1.0052;0.57;0.8888732167941832;23842803;1970
257;33;ARG;Argentina;Buenos Aires;South America;2780400;16.3683;1.0052;0.57;0.8888732167941832;28024803;1980
258;33;ARG;Argentina;Buenos Aires;South America;2780400;16.3683;1.0052;0.57;0.8888732167941832;32637657;1990
259;33;ARG;Argentina;Buenos Aires;South America;2780400;16.3683;1.0052;0.57;0.8888732167941832;37070774;2000
260;33;ARG;Argentina;Buenos Aires;South America;2780400;16.3683;1.0052;0.57;0.8888732167941832;41100123;2010
261;33;ARG;Argentina;Buenos Aires;South America;2780400;16.3683;1.0052;0.57;0.8888732167941832;43257065;2015
262;33;ARG;Argentina;Buenos Aires;South America;2780400;16.3683;1.0052;0.57;0.8888732167941832;45036032;2020
263;33;ARG;Argentina;Buenos Aires;South America;2780400;16.3683;1.0052;0.57;0.8888732167941832;45510318;2022
264;34;DZA;Algeria;Algiers;Africa;2381741;18.8531;1.0164;0.56;2.1496037776399755;13795915;1970
265;34;DZA;Algeria;Algiers;Africa;2381741;18.8531;1.0164;0.56;2.1496037776399755;18739378;1980
266;34;DZA;Algeria;Algiers;Africa;2381741;18.8531;1.0164;0.56;2.1496037776399755;25518074;1990
267;34;DZA;Algeria;Algiers;Africa;2381741;18.8531;1.0164;0.56;2.1496037776399755;30774621;2000
268;34;DZA;Algeria;Algiers;Africa;2381741;18.8531;1.0164;0.56;2.1496037776399755;35856344;2010
269;34;DZA;Algeria;Algiers;Africa;2381741;18.8531;1.0164;0.56;2.1496037776399755;39543154;2015
270;34;DZA;Algeria;Algiers;Africa;2381741;18.8531;1.0164;0.56;2.1496037776399755;43451666;2020
271;34;DZA;Algeria;Algiers;Africa;2381741;18.8531;1.0164;0.56;2.1496037776399755;44903225;2022
272;35;IRQ;Iraq;Baghdad;Asia;438317;101.5158;1.0221;0.56;3.337527150961025;9811347;1970
273;35;IRQ;Iraq;Baghdad;Asia;438317;101.5158;1.0221;0.56;3.337527150961025;13653369;1980
274;35;IRQ;Iraq;Baghdad;Asia;438317;101.5158;1.0221;0.56;3.337527150961025;17658381;1990
275;35;IRQ;Iraq;Baghdad;Asia;438317;101.5158;1.0221;0.56;3.337527150961025;24628858;2000
276;35;IRQ;Iraq;Baghdad;Asia;438317;101.5158;1.0221;0.56;3.337527150961025;31264875;2010
277;35;IRQ;Iraq;Baghdad;Asia;438317;101.5158;1.0221;0.56;3.337527150961025;37757813;2015
278;35;IRQ;Iraq;Baghdad;Asia;438317;101.5158;1.0221;0.56;3.337527150961025;42556984;2020
279;35;IRQ;Iraq;Baghdad;Asia;438317;101.5158;1.0221;0.56;3.337527150961025;44496122;2022
280;36;AFG;Afghanistan;Kabul;Asia;652230;63.0587;1.0257;0.52;2.62432205945687;10752971;1970
281;36;AFG;Afghanistan;Kabul;Asia;652230;63.0587;1.0257;0.52;2.62432205945687;12486631;1980
282;36;AFG;Afghanistan;Kabul;Asia;652230;63.0587;1.0257;0.52;2.62432205945687;10694796;1990
283;36;AFG;Afghanistan;Kabul;Asia;652230;63.0587;1.0257;0.52;2.62432205945687;19542982;2000
284;36;AFG;Afghanistan;Kabul;Asia;652230;63.0587;1.0257;0.52;2.62432205945687;28189672;2010
285;36;AFG;Afghanistan;Kabul;Asia;652230;63.0587;1.0257;0.52;2.62432205945687;33753499;2015
286;36;AFG;Afghanistan;Kabul;Asia;652230;63.0587;1.0257;0.52;2.62432205945687;38972230;2020
287;36;AFG;Afghanistan;Kabul;Asia;652230;63.0587;1.0257;0.52;2.62432205945687;41128771;2022
288;37;POL;Poland;Warsaw;Europe;312679;127.4698;1.0404;0.5;0.18303215321345728;32482943;1970
289;37;POL;Poland;Warsaw;Europe;312679;127.4698;1.0404;0.5;0.18303215321345728;35521429;1980
290;37;POL;Poland;Warsaw;Europe;312679;127.4698;1.0404;0.5;0.18303215321345728;38064255;1990
291;37;POL;Poland;Warsaw;Europe;312679;127.4698;1.0404;0.5;0.18303215321345728;38504431;2000
292;37;POL;Poland;Warsaw;Europe;312679;127.4698;1.0404;0.5;0.18303215321345728;38597353;2010
293;37;POL;Poland;Warsaw;Europe;312679;127.4698;1.0404;0.5;0.18303215321345728;38553146;2015
294;37;POL;Poland;Warsaw;Europe;312679;127.4698;1.0404;0.5;0.18303215321345728;38428366;2020
295;37;POL;Poland;Warsaw;Europe;312679;127.4698;1.0404;0.5;0.18303215321345728;39857145;2022
296;38;UKR;Ukraine;Kiev;Europe;603500;65.7858;0.912;0.5;-0.07126660612686125;47279086;1970
297;38;UKR;Ukraine;Kiev;Europe;603500;65.7858;0.912;0.5;-0.07126660612686125;49973920;1980
298;38;UKR;Ukraine;Kiev;Europe;603500;65.7858;0.912;0.5;-0.07126660612686125;51589817;1990
299;38;UKR;Ukraine;Kiev;Europe;603500;65.7858;0.912;0.5;-0.07126660612686125;48879755;2000
300;38;UKR;Ukraine;Kiev;Europe;603500;65.7858;0.912;0.5;-0.07126660612686125;45683020;2010
301;38;UKR;Ukraine;Kiev;Europe;603500;65.7858;0.912;0.5;-0.07126660612686125;44982564;2015
302;38;UKR;Ukraine;Kiev;Europe;603500;65.7858;0.912;0.5;-0.07126660612686125;43909666;2020
303;38;UKR;Ukraine;Kiev;Europe;603500;65.7858;0.912;0.5;-0.07126660612686125;39701739;2022
304;39;CAN;Canada;Ottawa;North America;9984670;3.8513;1.0078;0.48;0.7676441667125038;21434577;1970
305;39;CAN;Canada;Ottawa;North America;9984670;3.8513;1.0078;0.48;0.7676441667125038;24511510;1980
306;39;CAN;Canada;Ottawa;North America;9984670;3.8513;1.0078;0.48;0.7676441667125038;27657204;1990
307;39;CAN;Canada;Ottawa;North America;9984670;3.8513;1.0078;0.48;0.7676441667125038;30683313;2000
308;39;CAN;Canada;Ottawa;North America;9984670;3.8513;1.0078;0.48;0.7676441667125038;33963412;2010
309;39;CAN;Canada;Ottawa;North America;9984670;3.8513;1.0078;0.48;0.7676441667125038;35732126;2015
310;39;CAN;Canada;Ottawa;North America;9984670;3.8513;1.0078;0.48;0.7676441667125038;37888705;2020
311;39;CAN;Canada;Ottawa;North America;9984670;3.8513;1.0078;0.48;0.7676441667125038;38454327;2022
312;40;MAR;Morocco;Rabat;Africa;446550;83.883;1.0103;0.47;1.4019856555607502;15274351;1970
313;40;MAR;Morocco;Rabat;Africa;446550;83.883;1.0103;0.47;1.4019856555607502;19678444;1980
314;40;MAR;Morocco;Rabat;Africa;446550;83.883;1.0103;0.47;1.4019856555607502;24570814;1990
315;40;MAR;Morocco;Rabat;Africa;446550;83.883;1.0103;0.47;1.4019856555607502;28554415;2000
316;40;MAR;Morocco;Rabat;Africa;446550;83.883;1.0103;0.47;1.4019856555607502;32464865;2010
317;40;MAR;Morocco;Rabat;Africa;446550;83.883;1.0103;0.47;1.4019856555607502;34680458;2015
318;40;MAR;Morocco;Rabat;Africa;446550;83.883;1.0103;0.47;1.4019856555607502;36688772;2020
319;40;MAR;Morocco;Rabat;Africa;446550;83.883;1.0103;0.47;1.4019856555607502;37457971;2022
320;41;SAU;Saudi Arabia;Riyadh;Asia;2149690;16.9368;1.0128;0.46;4.895181955494023;6106191;1970
321;41;SAU;Saudi Arabia;Riyadh;Asia;2149690;16.9368;1.0128;0.46;4.895181955494023;10171710;1980
322;41;SAU;Saudi Arabia;Riyadh;Asia;2149690;16.9368;1.0128;0.46;4.895181955494023;16004763;1990
323;41;SAU;Saudi Arabia;Riyadh;Asia;2149690;16.9368;1.0128;0.46;4.895181955494023;21547390;2000
324;41;SAU;Saudi Arabia;Riyadh;Asia;2149690;16.9368;1.0128;0.46;4.895181955494023;29411929;2010
325;41;SAU;Saudi Arabia;Riyadh;Asia;2149690;16.9368;1.0128;0.46;4.895181955494023;32749848;2015
326;41;SAU;Saudi Arabia;Riyadh;Asia;2149690;16.9368;1.0128;0.46;4.895181955494023;35997107;2020
327;41;SAU;Saudi Arabia;Riyadh;Asia;2149690;16.9368;1.0128;0.46;4.895181955494023;36408820;2022
328;42;AGO;Angola;Luanda;Africa;1246700;28.5466;1.0315;0.45;4.543971507703534;6029700;1970
329;42;AGO;Angola;Luanda;Africa;1246700;28.5466;1.0315;0.45;4.543971507703534;8330047;1980
330;42;AGO;Angola;Luanda;Africa;1246700;28.5466;1.0315;0.45;4.543971507703534;11828638;1990
331;42;AGO;Angola;Luanda;Africa;1246700;28.5466;1.0315;0.45;4.543971507703534;16394062;2000
332;42;AGO;Angola;Luanda;Africa;1246700;28.5466;1.0315;0.45;4.543971507703534;23364185;2010
333;42;AGO;Angola;Luanda;Africa;1246700;28.5466;1.0315;0.45;4.543971507703534;28127721;2015
334;42;AGO;Angola;Luanda;Africa;1246700;28.5466;1.0315;0.45;4.543971507703534;33428485;2020
335;42;AGO;Angola;Luanda;Africa;1246700;28.5466;1.0315;0.45;4.543971507703534;35588987;2022
336;43;UZB;Uzbekistan;Tashkent;Asia;447400;77.3975;1.016;0.43;1.7912453884285053;12011361;1970
337;43;UZB;Uzbekistan;Tashkent;Asia;447400;77.3975;1.016;0.43;1.7912453884285053;15947129;1980
338;43;UZB;Uzbekistan;Tashkent;Asia;447400;77.3975;1.016;0.43;1.7912453884285053;20579100;1990
339;43;UZB;Uzbekistan;Tashkent;Asia;447400;77.3975;1.016;0.43;1.7912453884285053;24925554;2000
340;43;UZB;Uzbekistan;Tashkent;Asia;447400;77.3975;1.016;0.43;1.7912453884285053;28614227;2010
341;43;UZB;Uzbekistan;Tashkent;Asia;447400;77.3975;1.016;0.43;1.7912453884285053;30949417;2015
342;43;UZB;Uzbekistan;Tashkent;Asia;447400;77.3975;1.016;0.43;1.7912453884285053;33526656;2020
343;43;UZB;Uzbekistan;Tashkent;Asia;447400;77.3975;1.016;0.43;1.7912453884285053;34627652;2022
344;44;PER;Peru;Lima;South America;1285216;26.4933;1.0099;0.43;1.455673569171644;13562371;1970
345;44;PER;Peru;Lima;South America;1285216;26.4933;1.0099;0.43;1.455673569171644;17492406;1980
346;44;PER;Peru;Lima;South America;1285216;26.4933;1.0099;0.43;1.455673569171644;22109099;1990
347;44;PER;Peru;Lima;South America;1285216;26.4933;1.0099;0.43;1.455673569171644;26654439;2000
348;44;PER;Peru;Lima;South America;1285216;26.4933;1.0099;0.43;1.455673569171644;29229572;2010
349;44;PER;Peru;Lima;South America;1285216;26.4933;1.0099;0.43;1.455673569171644;30711863;2015
350;44;PER;Peru;Lima;South America;1285216;26.4933;1.0099;0.43;1.455673569171644;33304756;2020
351;44;PER;Peru;Lima;South America;1285216;26.4933;1.0099;0.43;1.455673569171644;34049588;2022
352;45;MYS;Malaysia;Kuala Lumpur;Asia;330803;102.5934;1.0109;0.43;2.2212649522030157;10306508;1970
353;45;MYS;Malaysia;Kuala Lumpur;Asia;330803;102.5934;1.0109;0.43;2.2212649522030157;13215707;1980
354;45;MYS;Malaysia;Kuala Lumpur;Asia;330803;102.5934;1.0109;0.43;2.2212649522030157;17517054;1990
355;45;MYS;Malaysia;Kuala Lumpur;Asia;330803;102.5934;1.0109;0.43;2.2212649522030157;22945150;2000
356;45;MYS;Malaysia;Kuala Lumpur;Asia;330803;102.5934;1.0109;0.43;2.2212649522030157;28717731;2010
357;45;MYS;Malaysia;Kuala Lumpur;Asia;330803;102.5934;1.0109;0.43;2.2212649522030157;31068833;2015
358;45;MYS;Malaysia;Kuala Lumpur;Asia;330803;102.5934;1.0109;0.43;2.2212649522030157;33199993;2020
359;45;MYS;Malaysia;Kuala Lumpur;Asia;330803;102.5934;1.0109;0.43;2.2212649522030157;33938221;2022
360;46;YEM;Yemen;Sanaa;Asia;527968;63.8232;1.0217;0.42;3.7174020951232296;6843607;1970
361;46;YEM;Yemen;Sanaa;Asia;527968;63.8232;1.0217;0.42;3.7174020951232296;9204938;1980
362;46;YEM;Yemen;Sanaa;Asia;527968;63.8232;1.0217;0.42;3.7174020951232296;13375121;1990
363;46;YEM;Yemen;Sanaa;Asia;527968;63.8232;1.0217;0.42;3.7174020951232296;18628700;2000
364;46;YEM;Yemen;Sanaa;Asia;527968;63.8232;1.0217;0.42;3.7174020951232296;24743946;2010
365;46;YEM;Yemen;Sanaa;Asia;527968;63.8232;1.0217;0.42;3.7174020951232296;28516545;2015
366;46;YEM;Yemen;Sanaa;Asia;527968;63.8232;1.0217;0.42;3.7174020951232296;32284046;2020
367;46;YEM;Yemen;Sanaa;Asia;527968;63.8232;1.0217;0.42;3.7174020951232296;33696614;2022
368;47;GHA;Ghana;Accra;Africa;238533;140.3406;1.0196;0.42;2.631322758845597;8861895;1970
369;47;GHA;Ghana;Accra;Africa;238533;140.3406;1.0196;0.42;2.631322758845597;11865246;1980
370;47;GHA;Ghana;Accra;Africa;238533;140.3406;1.0196;0.42;2.631322758845597;15446982;1990
371;47;GHA;Ghana;Accra;Africa;238533;140.3406;1.0196;0.42;2.631322758845597;19665502;2000
372;47;GHA;Ghana;Accra;Africa;238533;140.3406;1.0196;0.42;2.631322758845597;25574719;2010
373;47;GHA;Ghana;Accra;Africa;238533;140.3406;1.0196;0.42;2.631322758845597;28870939;2015
374;47;GHA;Ghana;Accra;Africa;238533;140.3406;1.0196;0.42;2.631322758845597;32180401;2020
375;47;GHA;Ghana;Accra;Africa;238533;140.3406;1.0196;0.42;2.631322758845597;33475870;2022
376;48;MOZ;Mozambique;Maputo;Africa;801590;41.1302;1.0278;0.41;2.70654302424392;8411676;1970
377;48;MOZ;Mozambique;Maputo;Africa;801590;41.1302;1.0278;0.41;2.70654302424392;11413587;1980
378;48;MOZ;Mozambique;Maputo;Africa;801590;41.1302;1.0278;0.41;2.70654302424392;13303459;1990
379;48;MOZ;Mozambique;Maputo;Africa;801590;41.1302;1.0278;0.41;2.70654302424392;17768505;2000
380;48;MOZ;Mozambique;Maputo;Africa;801590;41.1302;1.0278;0.41;2.70654302424392;23073723;2010
381;48;MOZ;Mozambique;Maputo;Africa;801590;41.1302;1.0278;0.41;2.70654302424392;26843246;2015
382;48;MOZ;Mozambique;Maputo;Africa;801590;41.1302;1.0278;0.41;2.70654302424392;31178239;2020
383;48;MOZ;Mozambique;Maputo;Africa;801590;41.1302;1.0278;0.41;2.70654302424392;32969517;2022
384;49;NPL;Nepal;Kathmandu;Asia;147181;207.5511;1.0171;0.38;1.347648821701129;12501285;1970
385;49;NPL;Nepal;Kathmandu;Asia;147181;207.5511;1.0171;0.38;1.347648821701129;15600442;1980
386;49;NPL;Nepal;Kathmandu;Asia;147181;207.5511;1.0171;0.38;1.347648821701129;19616530;1990
387;49;NPL;Nepal;Kathmandu;Asia;147181;207.5511;1.0171;0.38;1.347648821701129;24559500;2000
388;49;NPL;Nepal;Kathmandu;Asia;147181;207.5511;1.0171;0.38;1.347648821701129;27161567;2010
389;49;NPL;Nepal;Kathmandu;Asia;147181;207.5511;1.0171;0.38;1.347648821701129;27610325;2015
390;49;NPL;Nepal;Kathmandu;Asia;147181;207.5511;1.0171;0.38;1.347648821701129;29348627;2020
391;49;NPL;Nepal;Kathmandu;Asia;147181;207.5511;1.0171;0.38;1.347648821701129;30547580;2022
392;50;MDG;Madagascar;Antananarivo;Africa;587041;50.4423;1.0241;0.37;3.2509390788901573;6639751;1970
393;50;MDG;Madagascar;Antananarivo;Africa;587041;50.4423;1.0241;0.37;3.2509390788901573;8948162;1980
394;50;MDG;Madagascar;Antananarivo;Africa;587041;50.4423;1.0241;0.37;3.2509390788901573;11882762;1990
395;50;MDG;Madagascar;Antananarivo;Africa;587041;50.4423;1.0241;0.37;3.2509390788901573;16216431;2000
396;50;MDG;Madagascar;Antananarivo;Africa;587041;50.4423;1.0241;0.37;3.2509390788901573;21731053;2010
397;50;MDG;Madagascar;Antananarivo;Africa;587041;50.4423;1.0241;0.37;3.2509390788901573;24850912;2015
398;50;MDG;Madagascar;Antananarivo;Africa;587041;50.4423;1.0241;0.37;3.2509390788901573;28225177;2020
399;50;MDG;Madagascar;Antananarivo;Africa;587041;50.4423;1.0241;0.37;3.2509390788901573;29611714;2022
400;51;VEN;Venezuela;Caracas;South America;916445;30.882;1.0036;0.35;1.5089618003650223;11355475;1970
401;51;VEN;Venezuela;Caracas;South America;916445;30.882;1.0036;0.35;1.5089618003650223;15210443;1980
402;51;VEN;Venezuela;Caracas;South America;916445;30.882;1.0036;0.35;1.5089618003650223;19750579;1990
403;51;VEN;Venezuela;Caracas;South America;916445;30.882;1.0036;0.35;1.5089618003650223;24427729;2000
404;51;VEN;Venezuela;Caracas;South America;916445;30.882;1.0036;0.35;1.5089618003650223;28715022;2010
405;51;VEN;Venezuela;Caracas;South America;916445;30.882;1.0036;0.35;1.5089618003650223;30529716;2015
406;51;VEN;Venezuela;Caracas;South America;916445;30.882;1.0036;0.35;1.5089618003650223;28490453;2020
407;51;VEN;Venezuela;Caracas;South America;916445;30.882;1.0036;0.35;1.5089618003650223;28301696;2022
408;52;CIV;Ivory Coast;Yamoussoukro;Africa;322463;87.3295;1.0248;0.35;3.8952654751084794;5477086;1970
409;52;CIV;Ivory Coast;Yamoussoukro;Africa;322463;87.3295;1.0248;0.35;3.8952654751084794;8303809;1980
410;52;CIV;Ivory Coast;Yamoussoukro;Africa;322463;87.3295;1.0248;0.35;3.8952654751084794;11910540;1990
411;52;CIV;Ivory Coast;Yamoussoukro;Africa;322463;87.3295;1.0248;0.35;3.8952654751084794;16799670;2000
412;52;CIV;Ivory Coast;Yamoussoukro;Africa;322463;87.3295;1.0248;0.35;3.8952654751084794;21120042;2010
413;52;CIV;Ivory Coast;Yamoussoukro;Africa;322463;87.3295;1.0248;0.35;3.8952654751084794;23596741;2015
414;52;CIV;Ivory Coast;Yamoussoukro;Africa;322463;87.3295;1.0248;0.35;3.8952654751084794;26811790;2020
415;52;CIV;Ivory Coast;Yamoussoukro;Africa;322463;87.3295;1.0248;0.35;3.8952654751084794;28160542;2022
416;53;CMR;Cameroon;Yaounde;Africa;475442;58.7128;1.0263;0.35;3.105371368991414;6452787;1970
417;53;CMR;Cameroon;Yaounde;Africa;475442;58.7128;1.0263;0.35;3.105371368991414;8519891;1980
418;53;CMR;Cameroon;Yaounde;Africa;475442;58.7128;1.0263;0.35;3.105371368991414;11430520;1990
419;53;CMR;Cameroon;Yaounde;Africa;475442;58.7128;1.0263;0.35;3.105371368991414;15091594;2000
420;53;CMR;Cameroon;Yaounde;Africa;475442;58.7128;1.0263;0.35;3.105371368991414;19878036;2010
421;53;CMR;Cameroon;Yaounde;Africa;475442;58.7128;1.0263;0.35;3.105371368991414;23012646;2015
422;53;CMR;Cameroon;Yaounde;Africa;475442;58.7128;1.0263;0.35;3.105371368991414;26491087;2020
423;53;CMR;Cameroon;Yaounde;Africa;475442;58.7128;1.0263;0.35;3.105371368991414;27914536;2022
424;54;NER;Niger;Niamey;Africa;1267000;20.6851;1.0378;0.33;4.210955160365487;4669708;1970
425;54;NER;Niger;Niamey;Africa;1267000;20.6851;1.0378;0.33;4.210955160365487;6173177;1980
426;54;NER;Niger;Niamey;Africa;1267000;20.6851;1.0378;0.33;4.210955160365487;8370647;1990
427;54;NER;Niger;Niamey;Africa;1267000;20.6851;1.0378;0.33;4.210955160365487;11622665;2000
428;54;NER;Niger;Niamey;Africa;1267000;20.6851;1.0378;0.33;4.210955160365487;16647543;2010
429;54;NER;Niger;Niamey;Africa;1267000;20.6851;1.0378;0.33;4.210955160365487;20128124;2015
430;54;NER;Niger;Niamey;Africa;1267000;20.6851;1.0378;0.33;4.210955160365487;24333639;2020
431;54;NER;Niger;Niamey;Africa;1267000;20.6851;1.0378;0.33;4.210955160365487;26207977;2022
432;55;AUS;Australia;Canberra;Oceania;7692024;3.4032;1.0099;0.33;1.0381089086381188;12595034;1970
433;55;AUS;Australia;Canberra;Oceania;7692024;3.4032;1.0099;0.33;1.0381089086381188;14706322;1980
434;55;AUS;Australia;Canberra;Oceania;7692024;3.4032;1.0099;0.33;1.0381089086381188;17048003;1990
435;55;AUS;Australia;Canberra;Oceania;7692024;3.4032;1.0099;0.33;1.0381089086381188;19017963;2000
436;55;AUS;Australia;Canberra;Oceania;7692024;3.4032;1.0099;0.33;1.0381089086381188;22019168;2010
437;55;AUS;Australia;Canberra;Oceania;7692024;3.4032;1.0099;0.33;1.0381089086381188;23820236;2015
438;55;AUS;Australia;Canberra;Oceania;7692024;3.4032;1.0099;0.33;1.0381089086381188;25670051;2020
439;55;AUS;Australia;Canberra;Oceania;7692024;3.4032;1.0099;0.33;1.0381089086381188;26177413;2022
440;56;PRK;North Korea;Pyongyang;Asia;120538;216.2755;1.0038;0.33;0.7248566851809634;14996879;1970
441;56;PRK;North Korea;Pyongyang;Asia;120538;216.2755;1.0038;0.33;0.7248566851809634;17973650;1980
442;56;PRK;North Korea;Pyongyang;Asia;120538;216.2755;1.0038;0.33;0.7248566851809634;20799523;1990
443;56;PRK;North Korea;Pyongyang;Asia;120538;216.2755;1.0038;0.33;0.7248566851809634;23367059;2000
444;56;PRK;North Korea;Pyongyang;Asia;120538;216.2755;1.0038;0.33;0.7248566851809634;24686435;2010
445;56;PRK;North Korea;Pyongyang;Asia;120538;216.2755;1.0038;0.33;0.7248566851809634;25258015;2015
446;56;PRK;North Korea;Pyongyang;Asia;120538;216.2755;1.0038;0.33;0.7248566851809634;25867467;2020
447;56;PRK;North Korea;Pyongyang;Asia;120538;216.2755;1.0038;0.33;0.7248566851809634;26069416;2022
448;57;TWN;Taiwan;Taipei;Asia;36193;660.1662;1.0014;0.3;0.5925705999584165;14957870;1970
449;57;TWN;Taiwan;Taipei;Asia;36193;660.1662;1.0014;0.3;0.5925705999584165;18100281;1980
450;57;TWN;Taiwan;Taipei;Asia;36193;660.1662;1.0014;0.3;0.5925705999584165;20586174;1990
451;57;TWN;Taiwan;Taipei;Asia;36193;660.1662;1.0014;0.3;0.5925705999584165;22194731;2000
452;57;TWN;Taiwan;Taipei;Asia;36193;660.1662;1.0014;0.3;0.5925705999584165;23083083;2010
453;57;TWN;Taiwan;Taipei;Asia;36193;660.1662;1.0014;0.3;0.5925705999584165;23512136;2015
454;57;TWN;Taiwan;Taipei;Asia;36193;660.1662;1.0014;0.3;0.5925705999584165;23821464;2020
455;57;TWN;Taiwan;Taipei;Asia;36193;660.1662;1.0014;0.3;0.5925705999584165;23893394;2022
456;58;BFA;Burkina Faso;Ouagadougou;Africa;272967;83.0641;1.0259;0.28;2.83533624417419;5611666;1970
457;58;BFA;Burkina Faso;Ouagadougou;Africa;272967;83.0641;1.0259;0.28;2.83533624417419;6932967;1980
458;58;BFA;Burkina Faso;Ouagadougou;Africa;272967;83.0641;1.0259;0.28;2.83533624417419;9131361;1990
459;58;BFA;Burkina Faso;Ouagadougou;Africa;272967;83.0641;1.0259;0.28;2.83533624417419;11882888;2000
460;58;BFA;Burkina Faso;Ouagadougou;Africa;272967;83.0641;1.0259;0.28;2.83533624417419;16116845;2010
461;58;BFA;Burkina Faso;Ouagadougou;Africa;272967;83.0641;1.0259;0.28;2.83533624417419;18718019;2015
462;58;BFA;Burkina Faso;Ouagadougou;Africa;272967;83.0641;1.0259;0.28;2.83533624417419;21522626;2020
463;58;BFA;Burkina Faso;Ouagadougou;Africa;272967;83.0641;1.0259;0.28;2.83533624417419;22673762;2022
464;59;MLI;Mali;Bamako;Africa;1240192;18.2178;1.0314;0.28;2.4490517481917458;6153587;1970
465;59;MLI;Mali;Bamako;Africa;1240192;18.2178;1.0314;0.28;2.4490517481917458;7372581;1980
466;59;MLI;Mali;Bamako;Africa;1240192;18.2178;1.0314;0.28;2.4490517481917458;8945026;1990
467;59;MLI;Mali;Bamako;Africa;1240192;18.2178;1.0314;0.28;2.4490517481917458;11239101;2000
468;59;MLI;Mali;Bamako;Africa;1240192;18.2178;1.0314;0.28;2.4490517481917458;15529181;2010
469;59;MLI;Mali;Bamako;Africa;1240192;18.2178;1.0314;0.28;2.4490517481917458;18112907;2015
470;59;MLI;Mali;Bamako;Africa;1240192;18.2178;1.0314;0.28;2.4490517481917458;21224040;2020
471;59;MLI;Mali;Bamako;Africa;1240192;18.2178;1.0314;0.28;2.4490517481917458;22593590;2022
472;60;SYR;Syria;Damascus;Asia;185180;119.4797;1.0376;0.28;2.287219630209462;6319199;1970
